year,taxon,genus,supercategory,importer,exporter
1999,Leptailurus serval,Leptailurus,Trophy,ZAF,TZA
1999,Panthera leo,Panthera,Trophy,ZAF,TZA
2000,Panthera pardus,Panthera,Trophy,ZAF,TZA
2000,Panthera leo,Panthera,Trophy,ZAF,TZA
2001,Panthera pardus,Panthera,Trophy,ZAF,TZA
2001,Leptailurus serval,Leptailurus,Trophy,ZAF,TZA
2001,Panthera leo,Panthera,Trophy,ZAF,TZA
2002,Panthera pardus,Panthera,Trophy,ZAF,TZA
2002,Leptailurus serval,Leptailurus,Trophy,ZAF,TZA
2002,Panthera leo,Panthera,Trophy,ZAF,TZA
2003,Panthera pardus,Panthera,Trophy,ZAF,TZA
2003,Felis silvestris,Felis,Trophy,ZAF,TZA
2003,Leptailurus serval,Leptailurus,Trophy,ZAF,TZA
2003,Panthera leo,Panthera,Trophy,ZAF,TZA
2004,Panthera pardus,Panthera,Trophy,ZAF,TZA
2004,Leptailurus serval,Leptailurus,Trophy,ZAF,TZA
2004,Panthera leo,Panthera,Trophy,ZAF,TZA
2005,Panthera pardus,Panthera,Trophy,ZAF,TZA
2005,Felis silvestris,Felis,Trophy,ZAF,TZA
2005,Leptailurus serval,Leptailurus,Trophy,ZAF,TZA
2005,Panthera leo,Panthera,Trophy,ZAF,TZA
2006,Panthera pardus,Panthera,Trophy,ZAF,TZA
2006,Panthera leo,Panthera,Trophy,ZAF,TZA
2007,Panthera pardus,Panthera,Trophy,ZAF,TZA
2007,Panthera leo,Panthera,Trophy,ZAF,TZA
2008,Panthera pardus,Panthera,Trophy,ZAF,TZA
2008,Felis silvestris,Felis,Trophy,ZAF,TZA
2008,Panthera leo,Panthera,Trophy,ZAF,TZA
2009,Panthera pardus,Panthera,Trophy,ZAF,TZA
2009,Felis silvestris,Felis,Trophy,ZAF,TZA
2009,Leptailurus serval,Leptailurus,Trophy,ZAF,TZA
2009,Panthera leo,Panthera,Trophy,ZAF,TZA
2010,Panthera pardus,Panthera,Trophy,ZAF,TZA
2010,Panthera leo,Panthera,Trophy,ZAF,TZA
2011,Panthera leo,Panthera,Trophy,ZAF,TZA
2012,Panthera pardus,Panthera,Trophy,ZAF,TZA
2012,Panthera pardus,Panthera,Trophy,ZAF,TZA
2012,Panthera pardus,Panthera,Trophy,ZAF,TZA
2013,Panthera pardus,Panthera,Trophy,ZAF,TZA
2013,Panthera pardus,Panthera,Trophy,ZAF,TZA
2013,Leptailurus serval,Leptailurus,Trophy,ZAF,TZA
2014,Panthera pardus,Panthera,Trophy,ZAF,TZA
2014,Panthera leo,Panthera,Trophy,ZAF,TZA
2015,Panthera pardus,Panthera,Trophy,ZAF,TZA
2015,Panthera leo,Panthera,Trophy,ZAF,TZA
2016,Panthera pardus,Panthera,Trophy,ZAF,TZA
2016,Leptailurus serval,Leptailurus,Trophy,ZAF,TZA
2016,Panthera leo,Panthera,Trophy,ZAF,TZA
2017,Panthera pardus,Panthera,Trophy,ZAF,TZA
2017,Felis silvestris,Felis,Trophy,ZAF,TZA
2017,Panthera leo,Panthera,Trophy,ZAF,TZA
1982,Panthera pardus,Panthera,Product,ZMB,TZA
1982,Panthera pardus,Panthera,Unknown,ZMB,TZA
1984,Panthera pardus,Panthera,Unknown,ZMB,TZA
1998,Panthera pardus,Panthera,Animal part,ZMB,TZA
2014,Panthera pardus,Panthera,Trophy,ZMB,TZA
2014,Panthera leo,Panthera,Trophy,ZMB,TZA
1983,Panthera pardus,Panthera,Unknown,ZWE,TZA
1988,Panthera pardus,Panthera,Unknown,ZWE,TZA
1982,Panthera pardus,Panthera,Animal part,ZWE,TZA
1982,Panthera leo,Panthera,Animal part,ZWE,TZA
1983,Panthera pardus,Panthera,Animal part,ZWE,TZA
1986,Panthera pardus,Panthera,Animal part,ZWE,TZA
1986,Panthera leo,Panthera,Animal part,ZWE,TZA
1987,Panthera pardus,Panthera,Animal part,ZWE,TZA
1987,Panthera leo,Panthera,Animal part,ZWE,TZA
1994,Panthera pardus,Panthera,Animal part,ZWE,TZA
1994,Panthera leo,Panthera,Animal part,ZWE,TZA
1995,Panthera pardus,Panthera,Animal part,ZWE,TZA
1995,Panthera leo,Panthera,Animal part,ZWE,TZA
2012,Panthera leo,Panthera,Animal part,ZWE,TZA
2013,Panthera pardus,Panthera,Animal part,ZWE,TZA
1982,Panthera pardus,Panthera,Animal part,ZWE,TZA
1982,Panthera leo,Panthera,Animal part,ZWE,TZA
1983,Panthera pardus,Panthera,Animal part,ZWE,TZA
1986,Panthera pardus,Panthera,Animal part,ZWE,TZA
1986,Panthera leo,Panthera,Animal part,ZWE,TZA
1990,Panthera pardus,Panthera,Animal part,ZWE,TZA
1994,Panthera pardus,Panthera,Animal part,ZWE,TZA
1994,Panthera leo,Panthera,Animal part,ZWE,TZA
1995,Panthera pardus,Panthera,Animal part,ZWE,TZA
1995,Panthera leo,Panthera,Animal part,ZWE,TZA
2012,Panthera leo,Panthera,Animal part,ZWE,TZA
2013,Panthera pardus,Panthera,Animal part,ZWE,TZA
1988,Panthera leo,Panthera,Trophy,ZWE,TZA
1990,Panthera pardus,Panthera,Trophy,ZWE,TZA
1990,Panthera leo,Panthera,Trophy,ZWE,TZA
1991,Panthera pardus,Panthera,Trophy,ZWE,TZA
1991,Panthera leo,Panthera,Trophy,ZWE,TZA
1992,Panthera pardus,Panthera,Trophy,ZWE,TZA
1993,Panthera pardus,Panthera,Trophy,ZWE,TZA
1993,Panthera leo,Panthera,Trophy,ZWE,TZA
1994,Panthera pardus,Panthera,Trophy,ZWE,TZA
1994,Panthera leo,Panthera,Trophy,ZWE,TZA
1994,Panthera leo,Panthera,Trophy,ZWE,TZA
1995,Panthera pardus,Panthera,Trophy,ZWE,TZA
1995,Panthera leo,Panthera,Trophy,ZWE,TZA
1996,Panthera pardus,Panthera,Trophy,ZWE,TZA
1996,Panthera leo,Panthera,Trophy,ZWE,TZA
1997,Panthera pardus,Panthera,Trophy,ZWE,TZA
1998,Panthera pardus,Panthera,Trophy,ZWE,TZA
1998,Panthera leo,Panthera,Trophy,ZWE,TZA
1999,Panthera pardus,Panthera,Trophy,ZWE,TZA
1999,Panthera leo,Panthera,Trophy,ZWE,TZA
2000,Panthera pardus,Panthera,Trophy,ZWE,TZA
2000,Panthera leo,Panthera,Trophy,ZWE,TZA
2001,Panthera leo,Panthera,Trophy,ZWE,TZA
2015,Panthera pardus,Panthera,Trophy,ZWE,TZA
1983,Panthera leo,Panthera,Animal part,NAM,TZA
1983,Panthera leo,Panthera,Animal part,NAM,TZA
2002,Panthera pardus,Panthera,Trophy,NAM,TZA
2002,Panthera leo,Panthera,Trophy,NAM,TZA
2003,Panthera pardus,Panthera,Trophy,NAM,TZA
2003,Panthera leo,Panthera,Trophy,NAM,TZA
2006,Panthera leo,Panthera,Trophy,NAM,TZA
2004,Panthera pardus,Panthera,Live,ARE,UKR
2004,Panthera leo,Panthera,Live,ARE,UKR
2006,Panthera onca,Panthera,Live,ARE,UKR
2006,Panthera pardus,Panthera,Live,ARE,UKR
2009,Panthera pardus,Panthera,Live,ARE,UKR
2009,Panthera pardus,Panthera,Live,ARE,UKR
2015,Leptailurus serval,Leptailurus,Live,ARE,UKR
2003,Panthera onca,Panthera,Live,ARM,UKR
2006,Panthera leo,Panthera,Live,ARM,UKR
2009,Panthera tigris altaica,Panthera,Live,ARM,UKR
2011,Panthera tigris altaica,Panthera,Live,ARM,UKR
2009,Panthera leo,Panthera,Live,AZE,UKR
2011,Panthera tigris,Panthera,Live,AZE,UKR
2011,Panthera leo,Panthera,Live,AZE,UKR
2011,Panthera leo,Panthera,Live,AZE,UKR
2013,Panthera pardus,Panthera,Live,AZE,UKR
2013,Panthera pardus,Panthera,Live,AZE,UKR
2013,Panthera leo,Panthera,Live,AZE,UKR
2013,Panthera leo,Panthera,Live,AZE,UKR
2014,Panthera tigris,Panthera,Live,AZE,UKR
2014,Panthera tigris,Panthera,Live,AZE,UKR
2014,Panthera leo,Panthera,Live,AZE,UKR
2014,Panthera leo,Panthera,Live,AZE,UKR
2004,Lynx lynx,Lynx,Live,BLR,UKR
2004,Panthera leo,Panthera,Live,BLR,UKR
2007,Panthera leo,Panthera,Live,BLR,UKR
2007,Panthera leo,Panthera,Live,BLR,UKR
2008,Panthera leo,Panthera,Live,BLR,UKR
2009,Panthera pardus,Panthera,Live,BLR,UKR
2009,Lynx lynx,Lynx,Live,BLR,UKR
2009,Lynx lynx,Lynx,Live,BLR,UKR
2009,Panthera leo,Panthera,Live,BLR,UKR
2009,Panthera leo,Panthera,Live,BLR,UKR
2010,Panthera pardus,Panthera,Live,BLR,UKR
2010,Panthera pardus,Panthera,Live,BLR,UKR
2010,Panthera pardus,Panthera,Live,BLR,UKR
2012,Panthera pardus,Panthera,Live,BLR,UKR
2012,Panthera leo,Panthera,Live,BLR,UKR
2013,Panthera onca,Panthera,Live,BLR,UKR
2013,Panthera pardus,Panthera,Live,BLR,UKR
2013,Panthera pardus,Panthera,Live,BLR,UKR
2014,Panthera leo,Panthera,Live,BLR,UKR
2014,Panthera tigris,Panthera,Live,BLR,UKR
2014,Panthera tigris,Panthera,Live,BLR,UKR
2014,Panthera leo,Panthera,Live,BLR,UKR
2014,Panthera leo,Panthera,Live,BLR,UKR
2015,Panthera leo,Panthera,Live,BLR,UKR
2015,Panthera leo,Panthera,Live,BLR,UKR
2016,Panthera tigris,Panthera,Live,BLR,UKR
1996,Panthera tigris,Panthera,Animal part,CAN,UKR
2009,Puma concolor,Puma,Animal part,CHN,UKR
2015,Caracal caracal,Caracal,Live,CYP,UKR
2005,Lynx canadensis,Lynx,Product,DEU,UKR
2016,Lynx rufus,Lynx,Animal part,DEU,UKR
2016,Lynx rufus,Lynx,Animal part,DEU,UKR
2016,Lynx rufus,Lynx,Animal part,DEU,UKR
2017,Lynx canadensis,Lynx,Animal part,DEU,UKR
2017,Lynx canadensis,Lynx,Animal part,DEU,UKR
2017,Lynx rufus,Lynx,Animal part,DEU,UKR
2017,Lynx rufus,Lynx,Animal part,DEU,UKR
2004,Panthera pardus,Panthera,Other,DNK,UKR
2004,Leptailurus serval,Leptailurus,Unknown,DNK,UKR
2004,Leopardus tigrinus,Leopardus,Animal part,DNK,UKR
2004,Leopardus colocolo,Leopardus,Animal part,DNK,UKR
2004,Lynx lynx,Lynx,Animal part,DNK,UKR
2004,Lynx lynx,Lynx,Live,EST,UKR
2004,Panthera leo,Panthera,Live,EST,UKR
2005,Lynx lynx,Lynx,Live,EST,UKR
2005,Panthera leo,Panthera,Live,EST,UKR
2008,Lynx lynx,Lynx,Live,EST,UKR
2008,Panthera leo,Panthera,Live,EST,UKR
2011,Panthera pardus,Panthera,Live,EST,UKR
2011,Panthera pardus,Panthera,Live,EST,UKR
2015,Puma concolor,Puma,Live,FRA,UKR
2016,Puma concolor,Puma,Live,FRA,UKR
2017,Panthera pardus,Panthera,Live,FRA,UKR
2003,Lynx lynx,Lynx,Live,GEO,UKR
2003,Panthera leo,Panthera,Live,GEO,UKR
2005,Panthera leo,Panthera,Live,GEO,UKR
2006,Panthera leo,Panthera,Live,GEO,UKR
2016,Lynx rufus,Lynx,Product,GRC,UKR
2016,Lynx rufus,Lynx,Product,GRC,UKR
2010,Panthera pardus,Panthera,Live,HUN,UKR
2016,Caracal caracal,Caracal,Live,HUN,UKR
2016,Caracal caracal,Caracal,Live,HUN,UKR
2005,Lynx rufus,Lynx,Product,ITA,UKR
2014,Panthera leo,Panthera,Live,ITA,UKR
2006,Panthera leo,Panthera,Live,KAZ,UKR
2013,Panthera leo,Panthera,Live,KAZ,UKR
2014,Caracal caracal,Caracal,Live,KAZ,UKR
2015,Caracal caracal,Caracal,Live,KAZ,UKR
2015,Caracal caracal,Caracal,Live,KAZ,UKR
2015,Caracal caracal,Caracal,Live,KAZ,UKR
2015,Leptailurus serval,Leptailurus,Live,KAZ,UKR
2006,Lynx lynx,Lynx,Live,LTU,UKR
2006,Lynx lynx,Lynx,Live,LTU,UKR
2006,Panthera leo,Panthera,Live,LTU,UKR
2006,Panthera leo,Panthera,Live,LTU,UKR
2007,Lynx lynx,Lynx,Live,LTU,UKR
2007,Panthera leo,Panthera,Live,LTU,UKR
2012,Panthera leo,Panthera,Live,LTU,UKR
2012,Panthera leo,Panthera,Live,LTU,UKR
2003,Panthera pardus,Panthera,Live,LVA,UKR
2003,Panthera tigris,Panthera,Live,LVA,UKR
2003,Panthera leo,Panthera,Live,LVA,UKR
2011,Panthera leo,Panthera,Live,LVA,UKR
2011,Panthera leo,Panthera,Live,LVA,UKR
2014,Panthera leo,Panthera,Live,LVA,UKR
2014,Panthera leo,Panthera,Live,LVA,UKR
2016,Panthera tigris,Panthera,Live,LVA,UKR
2016,Panthera tigris,Panthera,Live,LVA,UKR
2008,Panthera tigris,Panthera,Live,MDA,UKR
2008,Panthera tigris altaica,Panthera,Live,MDA,UKR
2008,Panthera leo,Panthera,Live,MDA,UKR
2009,Panthera tigris,Panthera,Live,MDA,UKR
2009,Panthera leo,Panthera,Live,MDA,UKR
2014,Panthera tigris,Panthera,Live,MDA,UKR
2014,Panthera tigris,Panthera,Live,MDA,UKR
2014,Panthera leo,Panthera,Live,MDA,UKR
2014,Panthera leo,Panthera,Live,MDA,UKR
2014,Panthera leo,Panthera,Live,MDA,UKR
2003,Panthera tigris,Panthera,Live,NLD,UKR
2002,Panthera tigris altaica,Panthera,Live,NOR,UKR
2007,Panthera tigris altaica,Panthera,Live,OMN,UKR
1992,Leptailurus serval,Leptailurus,Live,POL,UKR
1998,Panthera tigris,Panthera,Live,POL,UKR
2017,Caracal caracal,Caracal,Live,POL,UKR
2017,Lynx lynx,Lynx,Live,POL,UKR
2018,Caracal caracal,Caracal,Live,POL,UKR
2002,Panthera onca,Panthera,Live,ROU,UKR
2003,Panthera pardus,Panthera,Live,ROU,UKR
2003,Panthera tigris,Panthera,Live,ROU,UKR
2003,Panthera leo,Panthera,Live,ROU,UKR
2004,Panthera pardus,Panthera,Live,ROU,UKR
2004,Panthera pardus,Panthera,Live,ROU,UKR
2004,Panthera tigris,Panthera,Live,ROU,UKR
2004,Panthera tigris,Panthera,Live,ROU,UKR
2004,Panthera tigris,Panthera,Live,ROU,UKR
2004,Panthera leo,Panthera,Live,ROU,UKR
2004,Panthera leo,Panthera,Live,ROU,UKR
2004,Panthera leo,Panthera,Live,ROU,UKR
2005,Panthera leo,Panthera,Live,ROU,UKR
2001,Panthera leo,Panthera,Live,RUS,UKR
2003,Panthera tigris,Panthera,Live,RUS,UKR
2004,Panthera tigris altaica,Panthera,Live,RUS,UKR
2004,Lynx lynx,Lynx,Live,RUS,UKR
2004,Panthera leo,Panthera,Live,RUS,UKR
2006,Panthera pardus,Panthera,Live,RUS,UKR
2006,Panthera tigris,Panthera,Live,RUS,UKR
2006,Panthera leo,Panthera,Live,RUS,UKR
2007,Panthera pardus,Panthera,Live,RUS,UKR
2007,Panthera tigris,Panthera,Live,RUS,UKR
2007,Panthera tigris altaica,Panthera,Live,RUS,UKR
2007,Lynx lynx,Lynx,Live,RUS,UKR
2007,Panthera leo,Panthera,Live,RUS,UKR
2007,Panthera leo,Panthera,Live,RUS,UKR
2007,Panthera leo,Panthera,Live,RUS,UKR
2008,Panthera onca,Panthera,Live,RUS,UKR
2008,Panthera pardus,Panthera,Live,RUS,UKR
2008,Puma concolor couguar,Puma,Live,RUS,UKR
2009,Panthera tigris altaica,Panthera,Live,RUS,UKR
2009,Panthera leo,Panthera,Live,RUS,UKR
2009,Panthera leo,Panthera,Live,RUS,UKR
2009,Panthera leo,Panthera,Live,RUS,UKR
2010,Panthera leo,Panthera,Live,RUS,UKR
2010,Panthera leo,Panthera,Live,RUS,UKR
2011,Panthera tigris,Panthera,Live,RUS,UKR
2011,Panthera leo,Panthera,Live,RUS,UKR
2011,Panthera leo,Panthera,Live,RUS,UKR
2012,Acinonyx jubatus,Acinonyx,Live,RUS,UKR
2012,Panthera tigris altaica,Panthera,Live,RUS,UKR
2013,Panthera leo,Panthera,Live,RUS,UKR
2013,Panthera leo,Panthera,Live,RUS,UKR
2014,Panthera onca,Panthera,Live,RUS,UKR
2014,Panthera pardus,Panthera,Live,RUS,UKR
2014,Panthera leo,Panthera,Live,RUS,UKR
2014,Puma concolor,Puma,Live,RUS,UKR
2015,Caracal caracal,Caracal,Live,RUS,UKR
2015,Caracal caracal,Caracal,Live,RUS,UKR
2015,Leptailurus serval,Leptailurus,Live,RUS,UKR
2016,Panthera pardus,Panthera,Live,RUS,UKR
2016,Caracal caracal,Caracal,Live,RUS,UKR
2016,Caracal caracal,Caracal,Live,RUS,UKR
2016,Caracal caracal,Caracal,Live,RUS,UKR
2016,Felidae hybrid,,Live,RUS,UKR
2016,Leptailurus serval,Leptailurus,Live,RUS,UKR
2016,Leptailurus serval,Leptailurus,Live,RUS,UKR
2016,Panthera leo,Panthera,Live,RUS,UKR
2016,Panthera leo,Panthera,Live,RUS,UKR
2008,Lynx rufus,Lynx,Animal part,RUS,UKR
2011,Lynx lynx,Lynx,Animal part,SVK,UKR
2009,Panthera pardus,Panthera,Live,SYR,UKR
2016,Panthera leo,Panthera,Trophy,TUR,UKR
2016,Panthera leo,Panthera,Trophy,TUR,UKR
2017,Felidae hybrid,,Live,USA,UKR
2017,Felidae hybrid,,Live,USA,UKR
2005,Prionailurus bengalensis,Prionailurus,Animal part,USA,UKR
2008,Panthera tigris,Panthera,Unknown,USA,UKR
2008,Panthera tigris,Panthera,Unknown,USA,UKR
2008,Lynx lynx,Lynx,Unknown,USA,UKR
2015,Panthera pardus,Panthera,Trophy,USA,UKR
2002,Puma concolor,Puma,Live,UZB,UKR
2016,Leptailurus serval,Leptailurus,Live,UZB,UKR
2007,Panthera onca,Panthera,Live,YEM,UKR
2014,Acinonyx jubatus,Acinonyx,Live,ZAF,UKR
2015,Caracal caracal,Caracal,Animal part,ARE,UGA
2016,Caracal caracal,Caracal,Animal part,ARE,UGA
1990,Panthera pardus,Panthera,Product,CAN,UGA
1991,Panthera pardus,Panthera,Animal part,CAN,UGA
1991,Leptailurus serval,Leptailurus,Animal part,CAN,UGA
1994,Panthera pardus,Panthera,Animal part,CAN,UGA
1994,Panthera pardus,Panthera,Animal part,CAN,UGA
1987,Panthera tigris,Panthera,Animal part,CHE,UGA
1979,Panthera leo,Panthera,Animal part,DEU,UGA
1981,Panthera pardus,Panthera,Animal part,DEU,UGA
2010,Panthera pardus,Panthera,Animal part,DEU,UGA
1979,Panthera leo,Panthera,Animal part,DEU,UGA
2005,Panthera pardus,Panthera,Unknown,DEU,UGA
2005,Panthera leo,Panthera,Unknown,DEU,UGA
2005,Panthera leo,Panthera,Unknown,DEU,UGA
2005,Panthera leo,Panthera,Unknown,DEU,UGA
1979,Panthera leo,Panthera,Trophy,DEU,UGA
2011,Panthera pardus,Panthera,Trophy,DEU,UGA
1994,Leptailurus serval,Leptailurus,Animal part,DNK,UGA
1994,Leptailurus serval,Leptailurus,Animal part,DNK,UGA
2012,Panthera pardus,Panthera,Animal part,DNK,UGA
2013,Panthera pardus,Panthera,Animal part,DNK,UGA
1994,Leptailurus serval,Leptailurus,Animal part,DNK,UGA
2012,Panthera pardus,Panthera,Animal part,DNK,UGA
2013,Panthera pardus,Panthera,Animal part,DNK,UGA
1994,Leptailurus serval,Leptailurus,Trophy,DNK,UGA
2014,Panthera pardus,Panthera,Trophy,DNK,UGA
2017,Panthera pardus,Panthera,Trophy,DNK,UGA
1993,Panthera pardus,Panthera,Animal part,EGY,UGA
2009,Panthera pardus,Panthera,Trophy,FRA,UGA
2009,Panthera pardus,Panthera,Trophy,FRA,UGA
1980,Panthera leo,Panthera,Animal part,GBR,UGA
1986,Acinonyx jubatus,Acinonyx,Animal part,GBR,UGA
1982,Panthera leo,Panthera,Trophy,GBR,UGA
1988,Leptailurus serval,Leptailurus,Animal part,ITA,UGA
2015,Panthera leo,Panthera,Live,JPN,UGA
2015,Panthera leo,Panthera,Live,JPN,UGA
2011,Leptailurus serval,Leptailurus,Live,MYS,UGA
2012,Leptailurus serval,Leptailurus,Live,MYS,UGA
2014,Leptailurus serval,Leptailurus,Live,MYS,UGA
2009,Panthera pardus,Panthera,Trophy,RUS,UGA
1993,Panthera pardus,Panthera,Animal part,USA,UGA
1993,Panthera pardus,Panthera,Animal part,USA,UGA
1986,Prionailurus bengalensis bengalensis,Prionailurus,Live,USA,UGA
2004,Panthera pardus,Panthera,Animal part,USA,UGA
2005,Panthera pardus,Panthera,Animal part,USA,UGA
2005,Caracal caracal,Caracal,Animal part,USA,UGA
2005,Leptailurus serval,Leptailurus,Animal part,USA,UGA
1985,Panthera pardus,Panthera,Animal part,USA,UGA
1986,Panthera pardus,Panthera,Animal part,USA,UGA
2008,Felidae spp.,,Animal part,USA,UGA
2008,Panthera pardus,Panthera,Animal part,USA,UGA
1986,Leptailurus serval,Leptailurus,Trophy,USA,UGA
2009,Panthera pardus,Panthera,Trophy,ZAF,UGA
2016,Panthera pardus,Panthera,Trophy,ZAF,UGA
2003,Lynx rufus,Lynx,Product,ARE,USA
2005,Lynx rufus,Lynx,Product,ARE,USA
2007,Lynx rufus,Lynx,Product,ARE,USA
2009,Puma concolor,Puma,Product,ARE,USA
2010,Lynx rufus,Lynx,Product,ARE,USA
2012,Lynx canadensis,Lynx,Product,ARE,USA
2012,Lynx rufus,Lynx,Product,ARE,USA
1998,Felis margarita,Felis,Live,ARE,USA
2003,Panthera tigris,Panthera,Live,ARE,USA
2004,Panthera tigris,Panthera,Live,ARE,USA
2010,Lynx rufus,Lynx,Live,ARE,USA
2012,Felidae hybrid,,Live,ARE,USA
2012,Felidae hybrid,,Live,ARE,USA
2012,Lynx canadensis,Lynx,Live,ARE,USA
2012,Lynx canadensis,Lynx,Live,ARE,USA
2013,Felidae hybrid,,Live,ARE,USA
2013,Felidae hybrid,,Live,ARE,USA
2015,Panthera hybrid,Panthera,Live,ARE,USA
2015,Felidae spp.,,Live,ARE,USA
2010,Felis margarita,Felis,Unknown,ARE,USA
2010,Felis margarita,Felis,Unknown,ARE,USA
2011,Panthera pardus,Panthera,Unknown,ARE,USA
1983,Puma concolor,Puma,Trophy,ARE,USA
2009,Lynx rufus,Lynx,Trophy,ARE,USA
2009,Puma concolor,Puma,Trophy,ARE,USA
2011,Panthera leo,Panthera,Trophy,ARE,USA
2011,Panthera leo,Panthera,Trophy,ARE,USA
2013,Panthera pardus,Panthera,Trophy,ARE,USA
1999,Panthera pardus,Panthera,Live,ATG,USA
1999,Panthera leo,Panthera,Live,ATG,USA
1979,Lynx canadensis,Lynx,Product,ARG,USA
1982,Lynx canadensis,Lynx,Product,ARG,USA
1983,Lynx canadensis,Lynx,Product,ARG,USA
1984,Lynx rufus,Lynx,Product,ARG,USA
1980,Panthera tigris,Panthera,Live,ARG,USA
1980,Panthera tigris,Panthera,Live,ARG,USA
1999,Panthera tigris,Panthera,Live,ARG,USA
2000,Panthera tigris,Panthera,Live,ARG,USA
2000,Panthera tigris,Panthera,Live,ARG,USA
2005,Prionailurus bengalensis,Prionailurus,Live,ARG,USA
2006,Felidae hybrid,,Live,ARG,USA
2011,Felidae hybrid,,Live,ARG,USA
2008,Felidae spp.,,Animal part,ARG,USA
1979,Lynx canadensis,Lynx,Animal part,ARG,USA
1980,Lynx canadensis,Lynx,Animal part,ARG,USA
1982,Lynx canadensis,Lynx,Animal part,ARG,USA
1982,Puma concolor,Puma,Animal part,ARG,USA
1984,Lynx rufus,Lynx,Animal part,ARG,USA
1991,Lynx canadensis,Lynx,Animal part,ARG,USA
1993,Lynx canadensis,Lynx,Animal part,ARG,USA
2001,Lynx canadensis,Lynx,Animal part,ARG,USA
2005,Lynx rufus,Lynx,Animal part,ARG,USA
2006,Panthera pardus,Panthera,Animal part,ARG,USA
2008,Leopardus geoffroyi,Leopardus,Animal part,ARG,USA
1994,Panthera pardus,Panthera,Trophy,ARG,USA
1997,Panthera pardus,Panthera,Trophy,ARG,USA
2012,Lynx rufus,Lynx,Trophy,ARG,USA
1997,Lynx rufus,Lynx,Animal part,AUT,USA
1977,Lynx rufus,Lynx,Product,AUT,USA
1978,Lynx rufus,Lynx,Product,AUT,USA
1979,Lynx canadensis,Lynx,Product,AUT,USA
1979,Lynx rufus,Lynx,Product,AUT,USA
1979,Lynx rufus,Lynx,Product,AUT,USA
1980,Lynx rufus,Lynx,Product,AUT,USA
1981,Lynx rufus,Lynx,Product,AUT,USA
1982,Lynx canadensis,Lynx,Product,AUT,USA
1983,Lynx rufus,Lynx,Product,AUT,USA
1984,Lynx rufus,Lynx,Product,AUT,USA
1985,Lynx rufus,Lynx,Product,AUT,USA
1986,Lynx rufus,Lynx,Product,AUT,USA
1987,Lynx canadensis,Lynx,Product,AUT,USA
1988,Lynx canadensis,Lynx,Product,AUT,USA
1988,Lynx rufus,Lynx,Product,AUT,USA
1995,Lynx rufus,Lynx,Product,AUT,USA
1996,Lynx rufus,Lynx,Product,AUT,USA
2004,Lynx canadensis,Lynx,Product,AUT,USA
2005,Lynx canadensis,Lynx,Product,AUT,USA
2008,Panthera pardus,Panthera,Product,AUT,USA
1991,Panthera leo,Panthera,Live,AUT,USA
1991,Panthera leo,Panthera,Live,AUT,USA
2002,Leptailurus serval,Leptailurus,Live,AUT,USA
2002,Leptailurus serval,Leptailurus,Live,AUT,USA
2003,Felis hybrid,Felis,Live,AUT,USA
2003,Felidae hybrid,,Live,AUT,USA
2003,Leptailurus serval,Leptailurus,Live,AUT,USA
2006,Felidae spp.,,Live,AUT,USA
2006,Felidae hybrid,,Live,AUT,USA
2007,Felidae hybrid,,Live,AUT,USA
2007,Prionailurus spp.,Prionailurus,Live,AUT,USA
2008,Felis hybrid,Felis,Live,AUT,USA
2008,Leptailurus serval,Leptailurus,Live,AUT,USA
2009,Felidae spp.,,Live,AUT,USA
2009,Felidae hybrid,,Live,AUT,USA
2009,Leptailurus serval,Leptailurus,Live,AUT,USA
2009,Prionailurus spp.,Prionailurus,Live,AUT,USA
2009,Prionailurus bengalensis,Prionailurus,Live,AUT,USA
2009,Prionailurus bengalensis,Prionailurus,Live,AUT,USA
2013,Felidae hybrid,,Live,AUT,USA
2014,Acinonyx jubatus,Acinonyx,Animal part,AUT,USA
2014,Acinonyx jubatus,Acinonyx,Animal part,AUT,USA
2014,Acinonyx jubatus,Acinonyx,Animal part,AUT,USA
2014,Acinonyx jubatus,Acinonyx,Animal part,AUT,USA
2014,Acinonyx jubatus,Acinonyx,Animal part,AUT,USA
2014,Acinonyx jubatus,Acinonyx,Animal part,AUT,USA
2014,Acinonyx jubatus,Acinonyx,Animal part,AUT,USA
1977,Lynx rufus,Lynx,Animal part,AUT,USA
1978,Lynx canadensis,Lynx,Animal part,AUT,USA
1979,Lynx canadensis,Lynx,Animal part,AUT,USA
1979,Lynx canadensis,Lynx,Animal part,AUT,USA
1979,Lynx rufus,Lynx,Animal part,AUT,USA
1980,Lynx canadensis,Lynx,Animal part,AUT,USA
1980,Lynx rufus,Lynx,Animal part,AUT,USA
1981,Lynx canadensis,Lynx,Animal part,AUT,USA
1981,Lynx rufus,Lynx,Animal part,AUT,USA
1981,Lynx rufus,Lynx,Animal part,AUT,USA
1982,Lynx canadensis,Lynx,Animal part,AUT,USA
1982,Lynx rufus,Lynx,Animal part,AUT,USA
1983,Lynx canadensis,Lynx,Animal part,AUT,USA
1983,Lynx rufus,Lynx,Animal part,AUT,USA
1983,Lynx rufus,Lynx,Animal part,AUT,USA
1984,Lynx rufus,Lynx,Animal part,AUT,USA
1984,Lynx rufus,Lynx,Animal part,AUT,USA
1985,Lynx rufus,Lynx,Animal part,AUT,USA
1985,Lynx rufus,Lynx,Animal part,AUT,USA
1986,Lynx rufus,Lynx,Animal part,AUT,USA
